State,Year,Quater,Transaction_amount,Transaction_count,Top_Dist_Name
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,465450284.8957217,276573,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,303607607.8232254,183953,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,55383383.84612378,29130,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,736360098.0195075,465412,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,443588793.8632827,282085,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,46692370.12824968,21474,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,579621876.8486073,385688,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,348909463.4581386,235860,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,32940133.54162597,17203,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,505553450.4985651,386213,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,315877185.53074825,259564,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,21939140.020587962,16037,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,819008453.120671,607115,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,440492998.5695746,342171,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,42875002.19781082,23866,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,1683480021.6173902,1178976,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,921372876.4402872,596994,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,95658202.77082601,41821,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,1113115462.3887653,735433,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,584809492.9126781,376291,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,51864159.697919816,26588,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,813878312.368383,535805,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,482278970.26113427,318808,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,46606086.663000636,23966,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,186926842.5467928,128642,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,104407321.93224815,67705,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,10736607.177110624,6279,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,399434283.41724634,247575,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,240064159.060293,147005,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,19252174.323347375,9502,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,273261425.21412045,177851,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,160593811.8079571,104637,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,13784358.656098008,7087,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,105807098.82670307,92738,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,63416803.35332492,50218,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,6434481.929188873,5593,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,4384666145.001483,3705529,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,2321672075.29422,1923407,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,288821560.5151377,130835,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,5134034950.126673,4689855,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,2629286286.284037,2344860,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,296319509.67041874,154870,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,4602085602.265935,3999361,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,2638822275.269265,2317701,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,279739481.9642375,148559,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,3954838129.047655,3078173,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,2068807150.1986508,1629797,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,213403088.016084,94833,diu
andaman-&-nicobar-islands,2021,2,760893020.5704947,286907,south andaman
andaman-&-nicobar-islands,2021,2,90233388.79463303,39200,north and middle andaman
andaman-&-nicobar-islands,2021,2,48020606.74716838,15307,nicobars
andaman-&-nicobar-islands,2021,4,1694794708.0093331,558571,south andaman
andaman-&-nicobar-islands,2021,4,156486112.28732437,53115,north and middle andaman
andaman-&-nicobar-islands,2021,4,81329281.0269996,24437,nicobars
andaman-&-nicobar-islands,2021,3,1116789010.6459613,382418,south andaman
andaman-&-nicobar-islands,2021,3,118254865.82750683,46592,north and middle andaman
andaman-&-nicobar-islands,2021,3,74980519.32813609,20754,nicobars
andaman-&-nicobar-islands,2021,1,669604045.1248703,207092,south andaman
andaman-&-nicobar-islands,2021,1,75027255.27919498,27358,north and middle andaman
andaman-&-nicobar-islands,2021,1,39075266.9856904,10302,nicobars
andaman-&-nicobar-islands,2019,2,102530955.71341258,28490,south andaman
andaman-&-nicobar-islands,2019,2,8612103.13788812,3371,north and middle andaman
andaman-&-nicobar-islands,2019,2,9111650.82436246,1828,nicobars
andaman-&-nicobar-islands,2019,4,110930312.20611623,27843,south andaman
andaman-&-nicobar-islands,2019,4,13524056.784573946,4716,north and middle andaman
andaman-&-nicobar-islands,2019,4,12384161.52668771,2600,nicobars
andaman-&-nicobar-islands,2019,3,91023888.32848613,27421,south andaman
andaman-&-nicobar-islands,2019,3,11481466.283356791,4049,north and middle andaman
andaman-&-nicobar-islands,2019,3,11566421.475451011,2300,nicobars
andaman-&-nicobar-islands,2019,1,85501972.38780196,25683,south andaman
andaman-&-nicobar-islands,2019,1,9561708.736298349,3264,north and middle andaman
andaman-&-nicobar-islands,2019,1,7236059.549389593,1539,nicobars
andaman-&-nicobar-islands,2020,2,132855778.74838585,48088,south andaman
andaman-&-nicobar-islands,2020,2,22447714.061058953,10979,north and middle andaman
andaman-&-nicobar-islands,2020,2,14341508.60470232,3895,nicobars
andaman-&-nicobar-islands,2020,4,523122462.883029,186494,south andaman
andaman-&-nicobar-islands,2020,4,68941322.38839513,29349,north and middle andaman
andaman-&-nicobar-islands,2020,4,35218871.04342848,8688,nicobars
andaman-&-nicobar-islands,2020,3,282366109.20523936,95323,south andaman
andaman-&-nicobar-islands,2020,3,33486883.37042556,16747,north and middle andaman
andaman-&-nicobar-islands,2020,3,22166453.754695382,5413,nicobars
andaman-&-nicobar-islands,2020,1,134679396.90582758,32713,south andaman
andaman-&-nicobar-islands,2020,1,14697371.617857102,5674,north and middle andaman
andaman-&-nicobar-islands,2020,1,12099543.773590053,2911,nicobars
andaman-&-nicobar-islands,2018,2,23948235.51634325,9395,south andaman
andaman-&-nicobar-islands,2018,2,3072436.9081196385,1120,nicobars
andaman-&-nicobar-islands,2018,2,1317863.0834906558,825,north and middle andaman
andaman-&-nicobar-islands,2018,4,75411840.8018554,20136,south andaman
andaman-&-nicobar-islands,2018,4,7955635.917688001,2137,north and middle andaman
andaman-&-nicobar-islands,2018,4,7180859.354911782,1485,nicobars
andaman-&-nicobar-islands,2018,3,44268112.46425246,13511,south andaman
andaman-&-nicobar-islands,2018,3,6387829.151558982,1471,nicobars
andaman-&-nicobar-islands,2018,3,4901529.518499676,1283,north and middle andaman
andaman-&-nicobar-islands,2018,1,12560249.343665812,5688,south andaman
andaman-&-nicobar-islands,2018,1,1139848.801225994,528,nicobars
andaman-&-nicobar-islands,2018,1,931663.0770939873,442,north and middle andaman
andaman-&-nicobar-islands,2022,2,2357326563.362071,954875,south andaman
andaman-&-nicobar-islands,2022,2,195693167.78757268,72573,north and middle andaman
andaman-&-nicobar-islands,2022,2,132900618.93062323,43769,nicobars
andaman-&-nicobar-islands,2022,4,3600887266.099448,1835592,south andaman
andaman-&-nicobar-islands,2022,4,241431284.35581034,93297,north and middle andaman
andaman-&-nicobar-islands,2022,4,142355853.97352523,58646,nicobars
andaman-&-nicobar-islands,2022,3,2967719400.8499093,1455255,south andaman
andaman-&-nicobar-islands,2022,3,211581970.34202653,79574,north and middle andaman
andaman-&-nicobar-islands,2022,3,131330400.94545083,49550,nicobars
andaman-&-nicobar-islands,2022,1,1872991195.902684,705512,south andaman
andaman-&-nicobar-islands,2022,1,161624878.52274162,60059,north and middle andaman
andaman-&-nicobar-islands,2022,1,94414127.64974089,29177,nicobars
andhra-pradesh,2021,2,114439012713.35336,54390299,visakhapatnam
andhra-pradesh,2021,2,90021923049.96454,36370960,krishna
andhra-pradesh,2021,2,73654690122.43158,34344902,chittoor
andhra-pradesh,2021,2,82356914463.83287,32968819,guntur
andhra-pradesh,2021,2,74604325863.66068,31717908,east godavari
andhra-pradesh,2021,2,72283071757.09679,30290406,spsr nellore
andhra-pradesh,2021,2,60987487571.27992,25123346,anantapur
andhra-pradesh,2021,2,56659287474.995804,21972396,kurnool
andhra-pradesh,2021,2,57233116236.18796,20950964,west godavari
andhra-pradesh,2021,2,54535328043.04135,19944047,prakasam
andhra-pradesh,2021,4,159530099772.73474,82711538,visakhapatnam
andhra-pradesh,2021,4,125015323207.89836,55489829,krishna
andhra-pradesh,2021,4,103985734663.73514,51119640,chittoor
andhra-pradesh,2021,4,115553993673.17336,50919286,guntur
andhra-pradesh,2021,4,106725597026.00357,48992531,east godavari
andhra-pradesh,2021,4,92256405076.26547,41921081,spsr nellore
andhra-pradesh,2021,4,81239787006.64764,36129136,anantapur
andhra-pradesh,2021,4,81292461575.08183,33235175,west godavari
andhra-pradesh,2021,4,73968947669.64754,31782248,kurnool
andhra-pradesh,2021,4,71323060008.47623,27858275,prakasam
andhra-pradesh,2021,3,136945652159.26517,69220981,visakhapatnam
andhra-pradesh,2021,3,104417897558.58972,44828275,krishna
andhra-pradesh,2021,3,89371931753.04831,42628568,chittoor
andhra-pradesh,2021,3,96525353090.12305,41675093,guntur
andhra-pradesh,2021,3,89380370072.7078,39572714,east godavari
andhra-pradesh,2021,3,77839676988.30869,34411958,spsr nellore
andhra-pradesh,2021,3,70291248155.64975,30366444,anantapur
andhra-pradesh,2021,3,62527453761.59807,26377809,kurnool
andhra-pradesh,2021,3,66647238455.1675,26245039,west godavari
andhra-pradesh,2021,3,63367713446.928055,24116580,prakasam
andhra-pradesh,2021,1,95308386037.84721,48248923,visakhapatnam
andhra-pradesh,2021,1,69715406644.53484,29717175,krishna
andhra-pradesh,2021,1,60947491846.66088,29342609,chittoor
andhra-pradesh,2021,1,64207987853.108406,27445045,guntur
andhra-pradesh,2021,1,60027984987.96951,26190701,east godavari
andhra-pradesh,2021,1,52210333201.53073,22541428,spsr nellore
andhra-pradesh,2021,1,48353870395.01808,20102957,anantapur
andhra-pradesh,2021,1,44941629659.56964,17918524,kurnool
andhra-pradesh,2021,1,42124030669.36127,16015685,west godavari
andhra-pradesh,2021,1,42570919448.50447,15374473,ysr
andhra-pradesh,2019,2,20797479804.029076,11705738,visakhapatnam
andhra-pradesh,2019,2,13437029115.620754,6428472,krishna
andhra-pradesh,2019,2,10982727976.224325,5983308,chittoor
andhra-pradesh,2019,2,10405246943.481495,5005275,guntur
andhra-pradesh,2019,2,9116404622.47651,4699261,east godavari
andhra-pradesh,2019,2,7358285187.018034,3895824,kurnool
andhra-pradesh,2019,2,7830782361.3776655,3578836,anantapur
andhra-pradesh,2019,2,6880873007.4820595,3141891,spsr nellore
andhra-pradesh,2019,2,6262396448.455348,2670529,prakasam
andhra-pradesh,2019,2,6376856828.130632,2606284,ysr
andhra-pradesh,2019,4,39133296330.04462,23594874,visakhapatnam
andhra-pradesh,2019,4,23039786404.046635,11719402,krishna
andhra-pradesh,2019,4,19298476027.875484,11246986,chittoor
andhra-pradesh,2019,4,18565626418.035915,9761330,guntur
andhra-pradesh,2019,4,16816774065.301317,9285739,east godavari
andhra-pradesh,2019,4,13233105728.54823,7001958,kurnool
andhra-pradesh,2019,4,13887248889.064064,6764112,anantapur
andhra-pradesh,2019,4,11786014089.194025,5877804,spsr nellore
andhra-pradesh,2019,4,10604077824.801035,4865473,prakasam
andhra-pradesh,2019,4,10865073855.730782,4793157,ysr
andhra-pradesh,2019,3,26944837120.046288,16694947,visakhapatnam
andhra-pradesh,2019,3,16404073560.500784,8408474,krishna
andhra-pradesh,2019,3,13837455758.755266,8201783,chittoor
andhra-pradesh,2019,3,13075661264.188034,6942304,guntur
andhra-pradesh,2019,3,11387726470.57774,6537303,east godavari
andhra-pradesh,2019,3,9025632779.412457,5139134,kurnool
andhra-pradesh,2019,3,9554081289.488277,4889720,anantapur
andhra-pradesh,2019,3,8256600118.735449,4150195,spsr nellore
andhra-pradesh,2019,3,7354502261.150911,3430750,prakasam
andhra-pradesh,2019,3,7447544274.2117815,3296586,ysr
andhra-pradesh,2019,1,13459857440.552685,9690866,visakhapatnam
andhra-pradesh,2019,1,8223371732.233585,6486813,chittoor
andhra-pradesh,2019,1,9061346433.072681,5443981,krishna
andhra-pradesh,2019,1,7382264724.59952,5440146,east godavari
andhra-pradesh,2019,1,7765934169.404485,4846553,guntur
andhra-pradesh,2019,1,5541564892.509682,4193432,kurnool
andhra-pradesh,2019,1,6044730653.191345,3891336,anantapur
andhra-pradesh,2019,1,5161932216.216368,3333584,spsr nellore
andhra-pradesh,2019,1,4807527779.215151,2931081,prakasam
andhra-pradesh,2019,1,4915811593.896078,2852197,ysr
andhra-pradesh,2020,2,48293889917.41437,25300401,visakhapatnam
andhra-pradesh,2020,2,27361300300.01902,14848197,chittoor
andhra-pradesh,2020,2,26319906327.32029,13130334,east godavari
andhra-pradesh,2020,2,26964149095.36629,12313709,krishna
andhra-pradesh,2020,2,27463593607.83911,12308707,guntur
andhra-pradesh,2020,2,22094006659.412506,10473739,anantapur
andhra-pradesh,2020,2,22419372061.805172,9821381,kurnool
andhra-pradesh,2020,2,20665376460.772232,9454274,spsr nellore
andhra-pradesh,2020,2,19846026726.90433,8844580,prakasam
andhra-pradesh,2020,2,19597207268.132023,8033609,ysr
andhra-pradesh,2020,4,91879823025.40399,46551467,visakhapatnam
andhra-pradesh,2020,4,61505711149.79541,29590411,chittoor
andhra-pradesh,2020,4,64461504667.60722,27981050,krishna
andhra-pradesh,2020,4,60641872021.25432,26136538,guntur
andhra-pradesh,2020,4,58732615663.11841,25989490,east godavari
andhra-pradesh,2020,4,49732610814.26222,20996384,anantapur
andhra-pradesh,2020,4,49115443663.37911,20934374,spsr nellore
andhra-pradesh,2020,4,44718203115.22612,18737323,kurnool
andhra-pradesh,2020,4,41852443493.515396,16176867,prakasam
andhra-pradesh,2020,4,42572974713.440254,15676878,ysr
andhra-pradesh,2020,3,67628440368.111465,34421299,visakhapatnam
andhra-pradesh,2020,3,42811566246.16463,20501863,chittoor
andhra-pradesh,2020,3,44788458672.084435,19110457,krishna
andhra-pradesh,2020,3,39300043804.75851,17972431,east godavari
andhra-pradesh,2020,3,42531195809.75448,17601395,guntur
andhra-pradesh,2020,3,39128324534.03021,16468209,spsr nellore
andhra-pradesh,2020,3,34102037972.657852,14447683,anantapur
andhra-pradesh,2020,3,32529351107.17173,13243292,kurnool
andhra-pradesh,2020,3,31221704852.44969,12266310,prakasam
andhra-pradesh,2020,3,32037007334.12973,11934653,ysr
andhra-pradesh,2020,1,48809747614.678894,27115031,visakhapatnam
andhra-pradesh,2020,1,23441848567.344193,13257740,chittoor
andhra-pradesh,2020,1,24481702770.714714,12175289,krishna
andhra-pradesh,2020,1,22992734620.64621,11493331,guntur
andhra-pradesh,2020,1,21854701379.428688,11346242,east godavari
andhra-pradesh,2020,1,17864325752.82528,8466129,anantapur
andhra-pradesh,2020,1,17022710311.813044,8246869,kurnool
andhra-pradesh,2020,1,15387829694.446861,7430247,spsr nellore
andhra-pradesh,2020,1,14169104764.526735,6318396,prakasam
andhra-pradesh,2020,1,14059924636.819914,6031255,ysr
andhra-pradesh,2018,2,2987853607.2939095,1641192,visakhapatnam
andhra-pradesh,2018,2,2448141593.4919834,1224987,krishna
andhra-pradesh,2018,2,2168914928.4239016,1221677,east godavari
andhra-pradesh,2018,2,1990419125.8937118,1185723,chittoor
andhra-pradesh,2018,2,2108475811.785997,1088101,guntur
andhra-pradesh,2018,2,1531888665.6843233,968439,kurnool
andhra-pradesh,2018,2,1690366079.0557928,937023,anantapur
andhra-pradesh,2018,2,1688025212.3045943,786033,west godavari
andhra-pradesh,2018,2,1542057934.0108962,780454,spsr nellore
andhra-pradesh,2018,2,1571167562.1276274,739991,prakasam
andhra-pradesh,2018,4,7366635864.849373,4791421,visakhapatnam
andhra-pradesh,2018,4,4979093890.223491,3166201,chittoor
andhra-pradesh,2018,4,4652624623.436675,3052762,east godavari
andhra-pradesh,2018,4,5416251838.130407,2839161,krishna
andhra-pradesh,2018,4,4730251217.696959,2546620,guntur
andhra-pradesh,2018,4,3626544852.4069242,2508530,kurnool
andhra-pradesh,2018,4,3975878156.329829,2286391,anantapur
andhra-pradesh,2018,4,3293448556.973445,1814997,spsr nellore
andhra-pradesh,2018,4,3252340063.2478595,1732527,ysr
andhra-pradesh,2018,4,3255254226.03728,1692862,prakasam
andhra-pradesh,2018,3,4821892253.393524,3394576,visakhapatnam
andhra-pradesh,2018,3,3551247095.3074465,3226907,east godavari
andhra-pradesh,2018,3,2908389261.5397735,2921189,kurnool
andhra-pradesh,2018,3,3754202654.3844614,2396934,krishna
andhra-pradesh,2018,3,3283517630.720593,2297429,chittoor
andhra-pradesh,2018,3,3127764663.180438,1912529,guntur
andhra-pradesh,2018,3,2681787750.464165,1815215,anantapur
andhra-pradesh,2018,3,2235904512.2542048,1557444,ysr
andhra-pradesh,2018,3,2309078492.805815,1431282,west godavari
andhra-pradesh,2018,3,2346453445.4838424,1319651,prakasam
andhra-pradesh,2018,1,1749966196.5049949,1256469,visakhapatnam
andhra-pradesh,2018,1,1235785515.5997267,943935,east godavari
andhra-pradesh,2018,1,1284255179.6156201,863935,krishna
andhra-pradesh,2018,1,1009621878.0870512,830324,chittoor
andhra-pradesh,2018,1,1108686589.0266826,815932,guntur
andhra-pradesh,2018,1,764905298.7350456,679623,kurnool
andhra-pradesh,2018,1,788830646.0324218,638664,anantapur
andhra-pradesh,2018,1,853547668.7532666,577090,west godavari
andhra-pradesh,2018,1,748990775.8676486,534757,prakasam
andhra-pradesh,2018,1,676643237.8069417,531612,spsr nellore
andhra-pradesh,2022,2,193242841582.14282,101387402,visakhapatnam
andhra-pradesh,2022,2,163997729295.93127,73525814,krishna
andhra-pradesh,2022,2,136435445124.75615,67507661,chittoor
andhra-pradesh,2022,2,147098141568.76227,66315749,guntur
andhra-pradesh,2022,2,135531452997.6391,62072845,east godavari
andhra-pradesh,2022,2,121941082043.49483,54838708,spsr nellore
andhra-pradesh,2022,2,102138758015.76915,46099366,anantapur
andhra-pradesh,2022,2,107973244960.42824,44409239,west godavari
andhra-pradesh,2022,2,92409350855.502,40165692,kurnool
andhra-pradesh,2022,2,90435082545.97768,36163507,prakasam
andhra-pradesh,2022,4,185306149744.73105,103790055,visakhapatnam
andhra-pradesh,2022,4,157826011193.35443,76526667,krishna
andhra-pradesh,2022,4,146938735166.52365,70723763,guntur
andhra-pradesh,2022,4,136840859888.18156,70322534,chittoor
andhra-pradesh,2022,4,136531110139.86255,68016055,east godavari
andhra-pradesh,2022,4,101533878537.23431,48299601,anantapur
andhra-pradesh,2022,4,105335724990.59326,47919930,west godavari
andhra-pradesh,2022,4,94667441029.08344,43524766,kurnool
andhra-pradesh,2022,4,92085916180.68509,42582064,spsr nellore
andhra-pradesh,2022,4,88105031866.36835,37211077,prakasam
andhra-pradesh,2022,3,181124419863.61444,97434546,visakhapatnam
andhra-pradesh,2022,3,153770559025.69122,71051144,krishna
andhra-pradesh,2022,3,133053581631.63948,65751781,chittoor
andhra-pradesh,2022,3,141588522953.23773,65612317,guntur
andhra-pradesh,2022,3,129677722169.74829,61467134,east godavari
andhra-pradesh,2022,3,97735649608.10074,45165363,anantapur
andhra-pradesh,2022,3,101706854744.31876,43635951,west godavari
andhra-pradesh,2022,3,95099325968.25974,42116582,spsr nellore
andhra-pradesh,2022,3,88415335176.31995,39557913,kurnool
andhra-pradesh,2022,3,87475230073.46387,35376080,prakasam
andhra-pradesh,2022,1,170120350591.26004,88233362,visakhapatnam
andhra-pradesh,2022,1,139690081529.49048,61826199,krishna
andhra-pradesh,2022,1,117900595508.63399,58561024,chittoor
andhra-pradesh,2022,1,129673727687.08943,57226996,guntur
andhra-pradesh,2022,1,121067103712.79568,54738830,east godavari
andhra-pradesh,2022,1,104895571602.13988,47645702,spsr nellore
andhra-pradesh,2022,1,90197023268.43825,40613148,anantapur
andhra-pradesh,2022,1,92397939903.60936,37271259,west godavari
andhra-pradesh,2022,1,81568420500.54747,35093633,kurnool
andhra-pradesh,2022,1,79494373254.71565,31340975,prakasam
delhi,2021,2,100895875737.76091,62131856,central delhi
delhi,2021,2,60387138441.32027,36788618,new delhi
delhi,2021,2,22460950400.13157,12217454,west
delhi,2021,2,17106146861.933064,11519378,south east delhi
delhi,2021,2,15462806103.953077,8373397,north west
delhi,2021,2,13456640547.363726,8208259,south west
delhi,2021,2,10978698462.135324,7486985,east
delhi,2021,2,9956087387.089846,7346726,south
delhi,2021,2,13045029034.825657,7283521,north
delhi,2021,2,9118331386.987755,4567057,north east
delhi,2021,4,177625511230.04297,111134916,central delhi
delhi,2021,4,99244375372.27344,61634107,new delhi
delhi,2021,4,32122243404.91709,21366628,south east delhi
delhi,2021,4,39890704519.6619,20430656,west
delhi,2021,4,26091698381.40573,13585992,north west
delhi,2021,4,16942839763.775913,12510023,south
delhi,2021,4,22723650290.401375,12503180,north
delhi,2021,4,21054166955.724888,12404698,south west
delhi,2021,4,18447833006.757885,12092666,east
delhi,2021,4,17929102853.313446,7518346,shahdara
delhi,2021,3,137311394953.58371,88849847,central delhi
delhi,2021,3,77874603330.18227,50089446,new delhi
delhi,2021,3,25283744433.53666,17254936,south east delhi
delhi,2021,3,31879892281.09146,17186832,west
delhi,2021,3,21133053482.335484,11436200,north west
delhi,2021,3,17385987188.960205,10691277,south west
delhi,2021,3,14944795668.028805,10407086,east
delhi,2021,3,13789719686.570164,10381321,south
delhi,2021,3,18205778951.817303,10359707,north
delhi,2021,3,13750322170.230267,6108459,shahdara
delhi,2021,1,90711721159.77658,54173342,central delhi
delhi,2021,1,53832767509.43621,31953482,new delhi
delhi,2021,1,23133622270.239567,12363374,west
delhi,2021,1,18449868327.686386,12287216,south east delhi
delhi,2021,1,15349170514.54198,8024587,north west
delhi,2021,1,11290580992.027351,7874737,east
delhi,2021,1,12780255587.51034,7721739,south west
delhi,2021,1,10208060134.038582,7428356,south
delhi,2021,1,12976771848.005224,7199592,north
delhi,2021,1,9595155648.30619,4235592,shahdara
delhi,2019,2,36146671717.918365,23313548,new delhi
delhi,2019,2,12827351677.982723,8821530,central delhi
delhi,2019,2,5964570040.981258,4273168,west
delhi,2019,2,5354348696.201298,4093477,south east delhi
delhi,2019,2,3432947910.8653455,3157212,east
delhi,2019,2,3903083209.051039,3032525,north west
delhi,2019,2,3393506108.0570455,2809313,south
delhi,2019,2,3429942978.9386187,2646708,north
delhi,2019,2,3375124289.347537,2441752,south west
delhi,2019,2,2125041674.940278,1439856,shahdara
delhi,2019,4,54398427887.76768,29048107,new delhi
delhi,2019,4,21110784970.602043,13130548,central delhi
delhi,2019,4,9822841229.050655,6541869,west
delhi,2019,4,8697135102.682934,6387755,south east delhi
delhi,2019,4,5518543582.019401,4787770,east
delhi,2019,4,5360121273.421125,4672501,south
delhi,2019,4,6492920778.373013,4376687,north west
delhi,2019,4,5440162132.4586935,3982235,north
delhi,2019,4,5538272503.100773,3796919,south west
delhi,2019,4,3597910765.0530796,2149197,shahdara
delhi,2019,3,43288057341.92169,24687138,new delhi
delhi,2019,3,15911065630.894386,10383905,central delhi
delhi,2019,3,8122173371.353607,5923192,west
delhi,2019,3,7118731074.594847,5633818,south east delhi
delhi,2019,3,4563965029.464273,4260289,east
delhi,2019,3,4543363283.628731,4067756,south
delhi,2019,3,5327025172.802139,4036365,north west
delhi,2019,3,4566145276.173758,3597191,north
delhi,2019,3,4564338750.415346,3392924,south west
delhi,2019,3,2840221012.8598523,1929681,shahdara
delhi,2019,1,16258175800.83931,12885975,central delhi
delhi,2019,1,13939472234.96883,10000765,new delhi
delhi,2019,1,4783209115.672518,4177871,south east delhi
delhi,2019,1,5022146273.196945,3962949,west
delhi,2019,1,2994257491.1936464,3074036,east
delhi,2019,1,3421611240.905769,3030848,north west
delhi,2019,1,2944578121.8940973,2571440,south
delhi,2019,1,2919441273.8433604,2528129,north
delhi,2019,1,2903464344.436347,2287011,south west
delhi,2019,1,1800644587.5922666,1402956,shahdara
delhi,2020,2,30418597739.3527,17641823,central delhi
delhi,2020,2,27033383045.67708,13713658,new delhi
delhi,2020,2,8981471481.485285,5753319,west
delhi,2020,2,7084670452.703098,5215263,south east delhi
delhi,2020,2,6452332763.460186,4270005,north west
delhi,2020,2,6168338438.737105,4193591,south west
delhi,2020,2,5059627017.012638,4005780,east
delhi,2020,2,4698622938.32077,3631140,south
delhi,2020,2,5258808051.479293,3462809,north
delhi,2020,2,3393429629.3164525,2229412,north east
delhi,2020,4,61575435521.28283,32194168,central delhi
delhi,2020,4,37020451053.1837,19719782,new delhi
delhi,2020,4,22395396964.83783,12092280,west
delhi,2020,4,17130268130.317047,11414146,south east delhi
delhi,2020,4,14953244692.580374,8026101,north west
delhi,2020,4,12646111042.466732,7745403,south west
delhi,2020,4,10725439312.082693,7410660,east
delhi,2020,4,9578135719.354939,6797385,south
delhi,2020,4,12208521800.583145,6775272,north
delhi,2020,4,9392225302.24066,4208254,shahdara
delhi,2020,3,61527717933.93762,32203761,central delhi
delhi,2020,3,34516772051.491745,17268250,new delhi
delhi,2020,3,14963814238.681545,8231034,west
delhi,2020,3,11175362187.684738,7402382,south east delhi
delhi,2020,3,10454717366.918316,5785656,north west
delhi,2020,3,8927576871.08003,5547370,south west
delhi,2020,3,7198767026.72743,5054670,east
delhi,2020,3,8507808245.57009,4691610,north
delhi,2020,3,6503381595.242459,4564631,south
delhi,2020,3,5488227059.169053,2910048,north east
delhi,2020,1,41219414205.06069,24757650,central delhi
delhi,2020,1,34941263526.20205,17899322,new delhi
delhi,2020,1,10519670848.51133,6627571,west
delhi,2020,1,9238065831.407085,6523345,south east delhi
delhi,2020,1,5861493191.072474,4783041,east
delhi,2020,1,5702232003.384875,4578729,south
delhi,2020,1,7009463341.814796,4394010,north west
delhi,2020,1,5959728045.553724,4134350,north
delhi,2020,1,6031191820.22498,3956004,south west
delhi,2020,1,3847703306.254819,2148023,shahdara
delhi,2018,2,6223466821.0926285,3589206,central delhi
delhi,2018,2,2387389846.7443447,1177251,new delhi
delhi,2018,2,1588935316.1264243,785457,west
delhi,2018,2,1466216713.987477,767547,south east delhi
delhi,2018,2,1041767876.9620268,575888,north west
delhi,2018,2,975252185.7330843,517958,north
delhi,2018,2,979271408.8449214,513003,south
delhi,2018,2,925784169.7499555,504193,east
delhi,2018,2,903268239.0851493,440508,south west
delhi,2018,2,533105673.5945449,272663,shahdara
delhi,2018,4,13878492766.290386,9373395,central delhi
delhi,2018,4,5091082007.824482,3230268,new delhi
delhi,2018,4,3650604507.6334457,2678986,west
delhi,2018,4,3473400560.128728,2675009,south east delhi
delhi,2018,4,2514145474.579898,2221592,north west
delhi,2018,4,2113753353.5608745,2073615,east
