State,Year,Quater,Percentage_of_users,Users_count,Brand_Name
west-bengal,2019,1,0.11228168617040912,836434,Vivo
west-bengal,2019,1,0.09244767213576886,688682,Oppo
west-bengal,2019,1,0.05359272695543616,399235,Realme
west-bengal,2019,1,0.03303650952925897,246103,Lenovo
west-bengal,2019,1,0.0328409239639301,244646,Motorola
west-bengal,2019,1,0.020714618913540307,154312,Asus
west-bengal,2019,1,0.01922269168425751,143198,Micromax
west-bengal,2019,1,0.017028696845729704,126854,Huawei
west-bengal,2019,1,0.13721354332716953,1022162,Others
west-bengal,2020,2,0.2654863227424671,3510266,Xiaomi
west-bengal,2020,2,0.21328107002090907,2820007,Samsung
west-bengal,2020,2,0.13245485448443514,1751321,Vivo
west-bengal,2020,2,0.10455564209468113,1382437,Oppo
west-bengal,2020,2,0.06443454715171401,851955,Realme
west-bengal,2020,2,0.02676693473963362,353913,Motorola
west-bengal,2020,2,0.024736534245669836,327067,Lenovo
west-bengal,2020,2,0.019316637046890406,255405,Asus
west-bengal,2020,2,0.017452852521346585,230762,Huawei
west-bengal,2020,2,0.013879798415098689,183519,Micromax
west-bengal,2020,2,0.11763480653715445,1555370,Others
west-bengal,2020,4,0.25988544442942585,4070350,Xiaomi
west-bengal,2020,4,0.21488832942059533,3365601,Samsung
west-bengal,2020,4,0.14089872918006552,2206769,Vivo
west-bengal,2020,4,0.1079144402986242,1690166,Oppo
west-bengal,2020,4,0.06996191377487032,1095750,Realme
west-bengal,2020,4,0.024917295536426708,390257,Motorola
west-bengal,2020,4,0.02264301457027487,354637,Lenovo
west-bengal,2020,4,0.018117501920081817,283758,Asus
west-bengal,2020,4,0.016785879128670734,262902,Huawei
west-bengal,2020,4,0.012542959615933835,196449,Micromax
west-bengal,2020,4,0.1114444921250308,1745454,Others
west-bengal,2020,3,0.2624834531461897,3792457,Xiaomi
west-bengal,2020,3,0.21413826310878337,3093948,Samsung
west-bengal,2020,3,0.13740024304478443,1985209,Vivo
west-bengal,2020,3,0.10659634452781719,1540143,Oppo
west-bengal,2020,3,0.0671680105556573,970468,Realme
west-bengal,2020,3,0.025838769588201183,373328,Motorola
west-bengal,2020,3,0.023613950532537727,341183,Lenovo
west-bengal,2020,3,0.01873000725479961,270618,Asus
west-bengal,2020,3,0.01711854475447258,247335,Huawei
west-bengal,2020,3,0.01317450014762915,190350,Micromax
west-bengal,2020,3,0.11373791333912776,1643327,Others
west-bengal,2020,1,0.26865996333696796,3213394,Xiaomi
west-bengal,2020,1,0.21198442715726393,2535508,Samsung
west-bengal,2020,1,0.12841951832407505,1536003,Vivo
west-bengal,2020,1,0.10206556037703764,1220788,Oppo
west-bengal,2020,1,0.062374893631892525,746055,Realme
west-bengal,2020,1,0.027716824144695073,331516,Motorola
west-bengal,2020,1,0.026214920680200742,313552,Lenovo
west-bengal,2020,1,0.01984646205754086,237380,Asus
west-bengal,2020,1,0.017680891831681804,211478,Huawei
west-bengal,2020,1,0.014554183650588564,174080,Micromax
west-bengal,2020,1,0.12048235480805583,1441068,Others
west-bengal,2018,2,0.26923061874722043,1032175,Xiaomi
west-bengal,2018,2,0.19837210909816513,760518,Samsung
west-bengal,2018,2,0.09707326552410862,372159,Vivo
west-bengal,2018,2,0.08123360795243355,311433,Oppo
west-bengal,2018,2,0.05562947418941284,213272,Realme
west-bengal,2018,2,0.039721998698417624,152286,Lenovo
west-bengal,2018,2,0.03628858611375934,139123,Motorola
west-bengal,2018,2,0.02578880717409251,98869,Micromax
west-bengal,2018,2,0.020843837503048544,79911,Asus
west-bengal,2018,2,0.018398740673405856,70537,Gionee
west-bengal,2018,2,0.15741895432593553,603512,Others
west-bengal,2018,4,0.27236252320728593,1710240,Xiaomi
west-bengal,2018,4,0.20736842675224762,1302124,Samsung
west-bengal,2018,4,0.10809300050101302,678746,Vivo
west-bengal,2018,4,0.08873743127792717,557207,Oppo
west-bengal,2018,4,0.054196995259646094,340318,Realme
west-bengal,2018,4,0.03495083351939506,219466,Lenovo
west-bengal,2018,4,0.034458738727605305,216376,Motorola
west-bengal,2018,4,0.020612083108917937,129429,Micromax
west-bengal,2018,4,0.020413811906400705,128184,Asus
west-bengal,2018,4,0.016180363411207467,101601,Huawei
west-bengal,2018,4,0.14262579232835368,895587,Others
west-bengal,2018,3,0.2728985889598371,1324033,Xiaomi
west-bengal,2018,3,0.2021072852213845,980572,Samsung
west-bengal,2018,3,0.10211346857003879,495428,Vivo
west-bengal,2018,3,0.08399502034321707,407522,Oppo
west-bengal,2018,3,0.055525646469101804,269396,Realme
west-bengal,2018,3,0.036534727747158754,177257,Lenovo
west-bengal,2018,3,0.03576325194672427,173514,Motorola
west-bengal,2018,3,0.022927444586890475,111238,Micromax
west-bengal,2018,3,0.020368156578876858,98821,Asus
west-bengal,2018,3,0.017572252429025464,85256,Gionee
west-bengal,2018,3,0.15019415714774492,728703,Others
west-bengal,2018,1,0.26529058591693994,691026,Xiaomi
west-bengal,2018,1,0.19936278907811728,519298,Samsung
west-bengal,2018,1,0.09364328550220383,243921,Vivo
west-bengal,2018,1,0.08007711949029268,208584,Oppo
west-bengal,2018,1,0.057073720750509926,148665,Realme
west-bengal,2018,1,0.04044780594512646,105358,Lenovo
west-bengal,2018,1,0.036455160091661935,94958,Motorola
west-bengal,2018,1,0.02523313788564064,65727,Micromax
west-bengal,2018,1,0.02189236824940523,57025,Asus
west-bengal,2018,1,0.019563196865465877,50958,Gionee
west-bengal,2018,1,0.16096083022463623,419269,Others
west-bengal,2022,1,0.2548491917371277,5586240,Xiaomi
west-bengal,2022,1,0.1931404716660796,4233598,Samsung
west-bengal,2022,1,0.16661676502604703,3652204,Vivo
west-bengal,2022,1,0.11317938445296025,2480868,Oppo
west-bengal,2022,1,0.09977099686233265,2186959,Realme
west-bengal,2022,1,0.018740601813329663,410790,Motorola
west-bengal,2022,1,0.015055666371210632,330017,Lenovo
west-bengal,2022,1,0.012987261235704525,284678,Infinix
west-bengal,2022,1,0.012789677198961832,280347,Asus
west-bengal,2022,1,0.012671291012088758,277752,Apple
west-bengal,2022,1,0.10019869262415734,2196334,Others
karnataka,2021,2,0.2550294021328784,6567268,Xiaomi
karnataka,2021,2,0.20297519830571392,5226819,Vivo
karnataka,2021,2,0.19700304721874545,5073030,Samsung
karnataka,2021,2,0.11911553960399943,3067347,Oppo
karnataka,2021,2,0.043058949541538605,1108812,Realme
karnataka,2021,2,0.03618244603330904,931735,Apple
karnataka,2021,2,0.03084999768747051,794419,OnePlus
karnataka,2021,2,0.024695601413582676,635937,Motorola
karnataka,2021,2,0.016462802273913547,423934,Huawei
karnataka,2021,2,0.013350110401439198,343779,Lenovo
karnataka,2021,2,0.06127690538740927,1577943,Others
karnataka,2021,4,0.248018323098655,7306532,Xiaomi
karnataka,2021,4,0.21695725739542152,6391484,Vivo
karnataka,2021,4,0.18530018996154943,5458878,Samsung
karnataka,2021,4,0.12374541092584751,3645496,Oppo
karnataka,2021,4,0.05384626821381357,1586292,Realme
karnataka,2021,4,0.03805100034128041,1120969,Apple
karnataka,2021,4,0.03455733989471564,1018047,OnePlus
karnataka,2021,4,0.020573872476268046,606099,Motorola
karnataka,2021,4,0.01368258125029744,403084,Huawei
karnataka,2021,4,0.010032299777125631,295548,Lenovo
karnataka,2021,4,0.05523545666502578,1627217,Others
karnataka,2021,3,0.25254291982381105,6973776,Xiaomi
karnataka,2021,3,0.21093348966824013,5824764,Vivo
karnataka,2021,3,0.19070318876639686,5266120,Samsung
karnataka,2021,3,0.121420155216401,3352923,Oppo
karnataka,2021,3,0.04765519186653862,1315961,Realme
karnataka,2021,3,0.03620945888714369,999896,Apple
karnataka,2021,3,0.03283605211966689,906742,OnePlus
karnataka,2021,3,0.02239125268100085,618317,Motorola
karnataka,2021,3,0.015350568824664654,423894,Huawei
karnataka,2021,3,0.01166514891004892,322124,Lenovo
karnataka,2021,3,0.0582925732360873,1609704,Others
karnataka,2021,1,0.2561867546221272,6173033,Xiaomi
karnataka,2021,1,0.1995778772029951,4808995,Samsung
karnataka,2021,1,0.1975848769197926,4760972,Vivo
karnataka,2021,1,0.11788482755025849,2840533,Oppo
karnataka,2021,1,0.038707731694012475,932695,Realme
karnataka,2021,1,0.036299265366724,874661,Apple
karnataka,2021,1,0.030562671585691665,736433,OnePlus
karnataka,2021,1,0.02674089029173178,644344,Motorola
karnataka,2021,1,0.01784931103437308,430094,Huawei
karnataka,2021,1,0.014862321417247597,358120,Lenovo
karnataka,2021,1,0.06374347231504603,1535952,Others
karnataka,2019,2,0.26165150704536155,3131468,Xiaomi
karnataka,2019,2,0.20352918557493774,2435855,Samsung
karnataka,2019,2,0.16485901213786297,1973047,Vivo
karnataka,2019,2,0.10215291717047177,1222575,Oppo
karnataka,2019,2,0.04543574925549923,543779,Apple
karnataka,2019,2,0.04257723059666929,509568,OnePlus
karnataka,2019,2,0.035578534815129605,425807,Motorola
karnataka,2019,2,0.031552578118792085,377624,Realme
karnataka,2019,2,0.020735644719160215,248166,Lenovo
karnataka,2019,2,0.020027427942326956,239690,Huawei
karnataka,2019,2,0.07190021262378858,860508,Others
karnataka,2019,4,0.2599270633956209,3999086,Xiaomi
karnataka,2019,4,0.20256371358434508,3116527,Samsung
karnataka,2019,4,0.1762227943657812,2711261,Vivo
karnataka,2019,4,0.10840025385078961,1667783,Oppo
karnataka,2019,4,0.041973320708390334,645777,Apple
karnataka,2019,4,0.038237965096296386,588307,OnePlus
karnataka,2019,4,0.03294080576046823,506808,Realme
karnataka,2019,4,0.03239398921680116,498395,Motorola
karnataka,2019,4,0.019813503905256772,304839,Huawei
karnataka,2019,4,0.018192228276440493,279895,Lenovo
karnataka,2019,4,0.06933436183980986,1066738,Others
karnataka,2019,3,0.26064909800642827,3553970,Xiaomi
karnataka,2019,3,0.20310904047099118,2769407,Samsung
karnataka,2019,3,0.17053554894270842,2325265,Vivo
karnataka,2019,3,0.10517279882948939,1434039,Oppo
karnataka,2019,3,0.043942625911481965,599161,Apple
karnataka,2019,3,0.040578434662075565,553290,OnePlus
karnataka,2019,3,0.03386809386820388,461794,Motorola
karnataka,2019,3,0.03196029358107674,435781,Realme
karnataka,2019,3,0.020035093316318392,273180,Huawei
karnataka,2019,3,0.01914173556067715,260999,Lenovo
karnataka,2019,3,0.07100723685054905,968189,Others
karnataka,2019,1,0.262615751496127,2696059,Xiaomi
karnataka,2019,1,0.20297269459878628,2083753,Samsung
karnataka,2019,1,0.158993116617739,1632251,Vivo
karnataka,2019,1,0.09884315227854115,1014741,Oppo
karnataka,2019,1,0.04707508366797602,483281,Apple
karnataka,2019,1,0.04502212800990905,462205,OnePlus
karnataka,2019,1,0.03703278358617339,380185,Motorola
karnataka,2019,1,0.03182480639817716,326719,Realme
karnataka,2019,1,0.02163834355427835,222143,Lenovo
karnataka,2019,1,0.020202365555074365,207401,Huawei
karnataka,2019,1,0.07377977423721827,757436,Others
karnataka,2020,2,0.2592131936730697,4835717,Xiaomi
karnataka,2020,2,0.20159261415723498,3760784,Samsung
karnataka,2020,2,0.1848762441862572,3448934,Vivo
karnataka,2020,2,0.1132917467285284,2113499,Oppo
karnataka,2020,2,0.03869481842382508,721866,Apple
karnataka,2020,2,0.03458543777699135,645204,Realme
karnataka,2020,2,0.03413854222961908,636867,OnePlus
karnataka,2020,2,0.030144624340256845,562359,Motorola
karnataka,2020,2,0.01915840193111194,357407,Huawei
karnataka,2020,2,0.016988570473503443,316928,Lenovo
karnataka,2020,2,0.06731580607960197,1255801,Others
karnataka,2020,4,0.2571038931737251,5759174,Xiaomi
karnataka,2020,4,0.2012052402074233,4507034,Samsung
karnataka,2020,4,0.19266687208166433,4315773,Vivo
karnataka,2020,4,0.11665668609299693,2613131,Oppo
karnataka,2020,4,0.03695693186778572,827842,Realme
karnataka,2020,4,0.03647680184027076,817087,Apple
karnataka,2020,4,0.031194701900189917,698767,OnePlus
karnataka,2020,4,0.028114637639997747,629773,Motorola
karnataka,2020,4,0.018414850379340666,412496,Huawei
karnataka,2020,4,0.015892906584419716,356004,Lenovo
karnataka,2020,4,0.0653164782321858,1463101,Others
karnataka,2020,3,0.2580721462546766,5287266,Xiaomi
karnataka,2020,3,0.20128907556052333,4123920,Samsung
karnataka,2020,3,0.18964536999299575,3885369,Vivo
karnataka,2020,3,0.11525497192197212,2361292,Oppo
karnataka,2020,3,0.03729289251276995,764040,Apple
karnataka,2020,3,0.035659851958872585,730583,Realme
karnataka,2020,3,0.0324794326310369,665424,OnePlus
karnataka,2020,3,0.029096304829030313,596112,Motorola
karnataka,2020,3,0.018767056090162073,384491,Huawei
karnataka,2020,3,0.016425634104614752,336521,Lenovo
karnataka,2020,3,0.06601726414334559,1352532,Others
karnataka,2020,1,0.2593725796234114,4413738,Xiaomi
karnataka,2020,1,0.2018526789124745,3434923,Samsung
karnataka,2020,1,0.18105780226573692,3081057,Vivo
karnataka,2020,1,0.11094959270093753,1888027,Oppo
karnataka,2020,1,0.040442134855891,688203,Apple
karnataka,2020,1,0.03622793233581987,616490,OnePlus
karnataka,2020,1,0.03391118753151264,577066,Realme
karnataka,2020,1,0.03107948648937708,528879,Motorola
karnataka,2020,1,0.01953207913507567,332377,Huawei
karnataka,2020,1,0.017616286791193266,299776,Lenovo
karnataka,2020,1,0.0679582393585701,1156444,Others
karnataka,2018,2,0.26345304249040635,1325344,Xiaomi
karnataka,2018,2,0.2030506901175093,1021480,Samsung
karnataka,2018,2,0.1301798072421837,654891,Vivo
karnataka,2018,2,0.0853097950270988,429165,Oppo
karnataka,2018,2,0.05528593138282911,278125,OnePlus
karnataka,2018,2,0.05454905067222723,274418,Apple
karnataka,2018,2,0.043797390603429166,220330,Motorola
karnataka,2018,2,0.033709857444294146,169583,Realme
karnataka,2018,2,0.02705268587751321,136093,Lenovo
karnataka,2018,2,0.019229266906065103,96736,Huawei
karnataka,2018,2,0.08438248223644389,424500,Others
karnataka,2018,4,0.26362700795425387,2192270,Xiaomi
karnataka,2018,4,0.20196524640678074,1679503,Samsung
karnataka,2018,4,0.15142231621195407,1259198,Vivo
karnataka,2018,4,0.0946378954188664,786990,Oppo
karnataka,2018,4,0.049270172618347575,409721,Apple
karnataka,2018,4,0.04815242113749221,400426,OnePlus
karnataka,2018,4,0.03928135855086497,326656,Motorola
karnataka,2018,4,0.03266924825771465,271671,Realme
karnataka,2018,4,0.023004876739489467,191304,Lenovo
karnataka,2018,4,0.01989814091292698,165469,Huawei
karnataka,2018,4,0.07607131579130913,632594,Others
karnataka,2018,3,0.2647446925132704,1687125,Xiaomi
karnataka,2018,3,0.20147979278318953,1283960,Samsung
karnataka,2018,3,0.14112357357199495,899331,Vivo
karnataka,2018,3,0.08978087448406463,572142,Oppo
karnataka,2018,3,0.05148063230847957,328068,OnePlus
karnataka,2018,3,0.05120884580337,326336,Apple
karnataka,2018,3,0.041571095473797476,264918,Motorola
karnataka,2018,3,0.03341624495559068,212950,Realme
karnataka,2018,3,0.02444540723959534,155782,Lenovo
karnataka,2018,3,0.01958369274692518,124800,Huawei
karnataka,2018,3,0.08116514811972227,517237,Others
karnataka,2018,1,0.2619389670616443,973827,Xiaomi
karnataka,2018,1,0.2038803979705,757979,Samsung
karnataka,2018,1,0.1206978497553502,448726,Vivo
karnataka,2018,1,0.081084781359113,301454,Oppo
karnataka,2018,1,0.06045786135372266,224768,OnePlus
karnataka,2018,1,0.05810913713434665,216036,Apple
karnataka,2018,1,0.04517528416953959,167951,Motorola
karnataka,2018,1,0.034679187457619005,128929,Realme
karnataka,2018,1,0.028368403257550308,105467,Lenovo
karnataka,2018,1,0.019177392426574798,71297,Huawei
karnataka,2018,1,0.08643073805403949,321329,Others
karnataka,2022,1,0.24423393469092286,7620184,Xiaomi
karnataka,2022,1,0.22122265363121418,6902224,Vivo
karnataka,2022,1,0.1808080736532787,5641275,Samsung
karnataka,2022,1,0.12632227286944772,3941299,Oppo
karnataka,2022,1,0.0581142217351479,1813184,Realme
karnataka,2022,1,0.03896789744242925,1215812,Apple
karnataka,2022,1,0.03559931332819386,1110711,OnePlus
karnataka,2022,1,0.01909978635174882,595920,Motorola
karnataka,2022,1,0.012643127806038323,394470,Huawei
karnataka,2022,1,0.009299190851999765,290138,Lenovo
karnataka,2022,1,0.05368952763957865,1675132,Others
maharashtra,2021,2,0.24616983712241644,9764252,Xiaomi
maharashtra,2021,2,0.21457857096450278,8511194,Samsung
maharashtra,2021,2,0.18932777930964656,7509629,Vivo
maharashtra,2021,2,0.13835567683776837,5487836,Oppo
maharashtra,2021,2,0.05050818867972192,2003392,Realme
maharashtra,2021,2,0.028535400131759484,1131848,Apple
maharashtra,2021,2,0.023935818796245942,949407,OnePlus
maharashtra,2021,2,0.020689960142642714,820661,Motorola
maharashtra,2021,2,0.01085337926569816,430496,Lenovo
maharashtra,2021,2,0.010824008059358174,429331,Huawei
maharashtra,2021,2,0.06622138069023949,2626651,Others
maharashtra,2021,4,0.23912783081917255,10876133,Xiaomi
maharashtra,2021,4,0.20112581307635072,9147706,Vivo
maharashtra,2021,4,0.20081057099184466,9133368,Samsung
maharashtra,2021,4,0.14317423494650888,6511923,Oppo
maharashtra,2021,4,0.06238838290924427,2837580,Realme
maharashtra,2021,4,0.030387045955647212,1382079,Apple
maharashtra,2021,4,0.02779736894884376,1264294,OnePlus
maharashtra,2021,4,0.017465022705653026,794353,Motorola
maharashtra,2021,4,0.010667398142046087,485180,Tecno
maharashtra,2021,4,0.009248039235129216,420624,Huawei
maharashtra,2021,4,0.05780829226955964,2629266,Others
maharashtra,2021,3,0.24351131157195435,10369008,Xiaomi
maharashtra,2021,3,0.20690235321362468,8810154,Samsung
maharashtra,2021,3,0.19620484308844438,8354641,Vivo
maharashtra,2021,3,0.14104176496411552,6005730,Oppo
maharashtra,2021,3,0.055730863681045094,2373088,Realme
maharashtra,2021,3,0.028638918422646303,1219480,Apple
maharashtra,2021,3,0.02602995118716311,1108387,OnePlus
maharashtra,2021,3,0.01883445463759291,801994,Motorola
maharashtra,2021,3,0.010239843544161737,436025,Huawei
maharashtra,2021,3,0.009921862966011516,422485,Tecno
maharashtra,2021,3,0.06294383272324039,2680225,Others
maharashtra,2021,1,0.24800244956939832,9195320,Xiaomi
maharashtra,2021,1,0.21816201006016123,8088910,Samsung
maharashtra,2021,1,0.18425673744186405,6831786,Vivo
maharashtra,2021,1,0.13672456182836523,5069410,Oppo
maharashtra,2021,1,0.04575112419144778,1696339,Realme
maharashtra,2021,1,0.02844258506167764,1054581,Apple
maharashtra,2021,1,0.02346493511691459,870022,OnePlus
maharashtra,2021,1,0.022442186491513715,832101,Motorola
maharashtra,2021,1,0.01207504694823715,447713,Lenovo
maharashtra,2021,1,0.011647105901343987,431846,Huawei
maharashtra,2021,1,0.0690312573890763,2559509,Others
maharashtra,2019,2,0.26057610451097685,4892831,Xiaomi
maharashtra,2019,2,0.22247609106365643,4177428,Samsung
maharashtra,2019,2,0.15291318223515768,2871247,Vivo
maharashtra,2019,2,0.12015401841883477,2256129,Oppo
maharashtra,2019,2,0.03576481302233187,671555,Realme
maharashtra,2019,2,0.03396894334683835,637834,Apple
maharashtra,2019,2,0.03144686511006166,590477,Motorola
maharashtra,2019,2,0.031115022520933216,584246,OnePlus
maharashtra,2019,2,0.017944956522549557,336952,Lenovo
maharashtra,2019,2,0.01334804993882135,250636,Huawei
maharashtra,2019,2,0.08029195330983825,1507640,Others
maharashtra,2019,4,0.2570554076455645,6103857,Xiaomi
maharashtra,2019,4,0.22160501930129575,5262077,Samsung
maharashtra,2019,4,0.16295883770162992,3869506,Vivo
maharashtra,2019,4,0.12612771278455687,2994940,Oppo
maharashtra,2019,4,0.0379738354083337,901700,Realme
maharashtra,2019,4,0.03222242282334898,765131,Apple
maharashtra,2019,4,0.028695619178820967,681386,OnePlus
maharashtra,2019,4,0.02830573144652602,672128,Motorola
maharashtra,2019,4,0.015482686950599102,367641,Lenovo
maharashtra,2019,4,0.013133758655450804,311865,Huawei
maharashtra,2019,4,0.07643896810387336,1815066,Others
maharashtra,2019,3,0.2586375006035026,5512362,Xiaomi
maharashtra,2019,3,0.22229883140781007,4737873,Samsung
maharashtra,2019,3,0.15789317368052042,3365190,Vivo
maharashtra,2019,3,0.12306676824434722,2622932,Oppo
maharashtra,2019,3,0.03641040917547304,776018,Realme
maharashtra,2019,3,0.033334598596983706,710463,Apple
maharashtra,2019,3,0.030031744354558593,640069,OnePlus
maharashtra,2019,3,0.02978278926448973,634763,Motorola
maharashtra,2019,3,0.01644539332440955,350502,Lenovo
maharashtra,2019,3,0.013311684031041781,283713,Huawei
maharashtra,2019,3,0.0787871073168633,1679196,Others
maharashtra,2019,1,0.2624891069401111,4274491,Xiaomi
maharashtra,2019,1,0.22180145956409583,3611915,Samsung
maharashtra,2019,1,0.14849293967601365,2418126,Vivo
maharashtra,2019,1,0.11716096538962228,1907902,Oppo
maharashtra,2019,1,0.035932313591658695,585138,Realme
maharashtra,2019,1,0.03431420561859899,558788,Apple
maharashtra,2019,1,0.03281086970632292,534307,Motorola
maharashtra,2019,1,0.03224572937706036,525104,OnePlus
maharashtra,2019,1,0.018812854053231517,306357,Lenovo
maharashtra,2019,1,0.01337306366668425,217773,Huawei
maharashtra,2019,1,0.08256649241660036,1344550,Others
maharashtra,2020,2,0.25347742746188906,7291300,Xiaomi
maharashtra,2020,2,0.22024078078542855,6335245,Samsung
maharashtra,2020,2,0.17183452884514233,4942835,Vivo
maharashtra,2020,2,0.13200965225690617,3797269,Oppo
maharashtra,2020,2,0.040335182728116994,1160245,Realme
maharashtra,2020,2,0.02985070164573817,858658,Apple
maharashtra,2020,2,0.025807849140447554,742365,OnePlus
maharashtra,2020,2,0.02579821941085106,742088,Motorola
maharashtra,2020,2,0.014121181490644596,406197,Lenovo
maharashtra,2020,2,0.012609904938229631,362725,Huawei
maharashtra,2020,2,0.07391457129660589,2126159,Others
maharashtra,2020,4,0.24931495940580317,8584570,Xiaomi
maharashtra,2020,4,0.2200985745178752,7578573,Samsung
maharashtra,2020,4,0.17972785756627194,6188503,Vivo
maharashtra,2020,4,0.13549417702062908,4665421,Oppo
maharashtra,2020,4,0.04368690269413336,1504255,Realme
maharashtra,2020,4,0.02855738790335249,983306,Apple
maharashtra,2020,4,0.023896082759403428,822805,OnePlus
maharashtra,2020,4,0.023620530188355342,813317,Motorola
maharashtra,2020,4,0.012913274039384326,444638,Lenovo
maharashtra,2020,4,0.012016537452511253,413761,Huawei
maharashtra,2020,4,0.07067371645228039,2433482,Others
maharashtra,2020,3,0.2513724424826326,7895486,Xiaomi
maharashtra,2020,3,0.2201476348901048,6914730,Samsung
maharashtra,2020,3,0.17627936478989661,5536849,Vivo
maharashtra,2020,3,0.13406107251646976,4210793,Oppo
maharashtra,2020,3,0.041917396172299774,1316605,Realme
maharashtra,2020,3,0.029015285910354613,911356,Apple
maharashtra,2020,3,0.024775710467080467,778193,OnePlus
maharashtra,2020,3,0.024708437854480583,776080,Motorola
maharashtra,2020,3,0.013488461282414661,423666,Lenovo
maharashtra,2020,3,0.012306526369893095,386542,Huawei
maharashtra,2020,3,0.07192766726437305,2259213,Others
maharashtra,2020,1,0.2551607874997277,6677147,Xiaomi
maharashtra,2020,1,0.2205845678698613,5772343,Samsung
maharashtra,2020,1,0.16800945721154414,4396537,Vivo
maharashtra,2020,1,0.1290628120415509,3377366,Oppo
maharashtra,2020,1,0.039405137266755805,1031169,Realme
maharashtra,2020,1,0.031170392981761583,815679,Apple
maharashtra,2020,1,0.027351548948941835,715746,OnePlus
maharashtra,2020,1,0.026928595912855166,704678,Motorola
maharashtra,2020,1,0.014799458430572152,387278,Lenovo
maharashtra,2020,1,0.012918410341637373,338054,Huawei
maharashtra,2020,1,0.074608831494792,1952393,Others
maharashtra,2018,2,0.2648097489154892,2177364,Xiaomi
maharashtra,2018,2,0.2205557253497805,1813491,Samsung
maharashtra,2018,2,0.12527238189568435,1030036,Vivo
maharashtra,2018,2,0.10371059637177646,852747,Oppo
maharashtra,2018,2,0.039670917305969285,326189,Motorola
maharashtra,2018,2,0.03797262371157906,312225,Realme
maharashtra,2018,2,0.0379694616066339,312199,OnePlus
maharashtra,2018,2,0.037538563998146035,308656,Apple
maharashtra,2018,2,0.02438080208251367,200468,Lenovo
maharashtra,2018,2,0.012627866098476949,103831,Huawei
maharashtra,2018,2,0.09549131266395058,785165,Others
maharashtra,2018,4,0.26455591789383665,3540182,Xiaomi
maharashtra,2018,4,0.2209219045671811,2956289,Samsung
maharashtra,2018,4,0.14247509378921897,1906545,Vivo
maharashtra,2018,4,0.1129083049996555,1510894,Oppo
maharashtra,2018,4,0.0367816947477589,492198,Realme
maharashtra,2018,4,0.0351829325068852,470804,Apple
maharashtra,2018,4,0.03487250629633134,466650,Motorola
maharashtra,2018,4,0.03396872810893643,454556,OnePlus
maharashtra,2018,4,0.020130773580024276,269382,Lenovo
maharashtra,2018,4,0.0131310137605348,175714,Huawei
maharashtra,2018,4,0.08507112974963685,1138388,Others
maharashtra,2018,3,0.26507611427774114,2766078,Xiaomi
maharashtra,2018,3,0.22046830134605228,2300594,Samsung
maharashtra,2018,3,0.13409186152070626,1399253,Vivo
maharashtra,2018,3,0.10787258650739294,1125654,Oppo
maharashtra,2018,3,0.03743236844579217,390608,Realme
maharashtra,2018,3,0.03721780276114124,388369,Motorola
maharashtra,2018,3,0.035972957632237484,375379,Apple
maharashtra,2018,3,0.035776887337107606,373333,OnePlus
maharashtra,2018,3,0.02189892451705711,228516,Lenovo
maharashtra,2018,3,0.012880649251420672,134410,Huawei
maharashtra,2018,3,0.0913115464033511,952839,Others
maharashtra,2018,1,0.26307836555922604,1606618,Xiaomi
maharashtra,2018,1,0.2217789963441916,1354403,Samsung
maharashtra,2018,1,0.1183071409600206,722501,Vivo
maharashtra,2018,1,0.10011783211183767,611419,Oppo
maharashtra,2018,1,0.04100167774849623,250397,Motorola
maharashtra,2018,1,0.04098071817329442,250269,OnePlus
maharashtra,2018,1,0.03932294677217629,240145,Apple
maharashtra,2018,1,0.03900478697048008,238202,Realme
maharashtra,2018,1,0.02583431390304297,157770,Lenovo
maharashtra,2018,1,0.012647957407523242,77241,Huawei
maharashtra,2018,1,0.09792526404971087,598029,Others
maharashtra,2022,1,0.23515441252244823,11340940,Xiaomi
maharashtra,2022,1,0.20473705633057232,9873983,Vivo
maharashtra,2022,1,0.19588783442188637,9447206,Samsung
maharashtra,2022,1,0.1453378488638152,7009300,Oppo
maharashtra,2022,1,0.06709664148953619,3235912,Realme
maharashtra,2022,1,0.03132648235047005,1510802,Apple
maharashtra,2022,1,0.028964019173241564,1396866,OnePlus
maharashtra,2022,1,0.016341441617595556,788109,Motorola
maharashtra,2022,1,0.011861665190680114,572060,Tecno
maharashtra,2022,1,0.00862627916818637,416025,Huawei
maharashtra,2022,1,0.05466631887156802,2636427,Others
jharkhand,2021,2,0.2798341069012855,1595475,Xiaomi
jharkhand,2021,2,0.17726711710929557,1010689,Samsung
jharkhand,2021,2,0.1750194641658524,997874,Vivo
jharkhand,2021,2,0.12647963177428828,721124,Oppo
jharkhand,2021,2,0.09861803107005293,562271,Realme
jharkhand,2021,2,0.016119609162706747,91906,Motorola
jharkhand,2021,2,0.011829336930981182,67445,Lenovo
jharkhand,2021,2,0.011761986269234621,67061,Huawei
jharkhand,2021,2,0.010660873106617676,60783,Apple
jharkhand,2021,2,0.008987454711503265,51242,Tecno
jharkhand,2021,2,0.08342238879818181,475633,Others
jharkhand,2021,4,0.2717178203922382,1792304,Xiaomi
jharkhand,2021,4,0.182081915091668,1201048,Vivo
jharkhand,2021,4,0.16534954388862913,1090678,Samsung
jharkhand,2021,4,0.1288800393438885,850118,Oppo
jharkhand,2021,4,0.11798406232925765,778246,Realme
jharkhand,2021,4,0.014050977260226956,92683,Motorola
